type_designator,aircraft_group,manufacturer_model,query,source,source_page,file_title,image_url,thumb_url,license_short_name,license_url,artist,credit,width,height,mime,local_path,public_path,sha256,status,reason,identity_status,identity_notes
C14T,Cessna,"CESSNA, 414 (turbine) SCENIC, Turbo Star 414",CESSNA 414 aircraft,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:1977_Cessna_414_Chancellor_N80PV_414-0963_%284998191702%29.jpg,File:1977 Cessna 414 Chancellor N80PV 414-0963 (4998191702).jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/1977_Cessna_414_Chancellor_N80PV_414-0963_%284998191702%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/1977_Cessna_414_Chancellor_N80PV_414-0963_%284998191702%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Tomás Del Coro from Las Vegas, Nevada, USA",1977 Cessna 414 Chancellor N80PV 414-0963,952,730,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/a/a6/1977_Cessna_414_Chancellor_N80PV_414-0963_%284998191702%29.jpg,0bf334c9eeac018f1c7923ed06f6cf88128860aebd984d2533e30d50417337dd,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C14T,Cessna,"CESSNA, 414 (turbine) SCENIC, Turbo Star 414",CESSNA 414 aircraft,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cessna_414_%28287394983%29.jpg,File:Cessna 414 (287394983).jpg,https://upload.wikimedia.org/wikipedia/commons/b/b5/Cessna_414_%28287394983%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Cessna_414_%28287394983%29.jpg/960px-Cessna_414_%28287394983%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Cory W. Watts from Madison, Wisconsin, United States of America","""Twins basel, twins""",2592,1728,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Cessna_414_%28287394983%29.jpg/960px-Cessna_414_%28287394983%29.jpg,90e507c5fc861682de2f8d427fcfce01ed9c886ae84d419112500d1c97eeeb7d,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C77R,Cessna,"CESSNA, 177RG Cardinal RG REIMS, F177RG Cardinal RG","CESSNA 177RG Cardinal RG REIMS, F177RG Cardinal RG aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cessna_F.177RG_Cardinal_RG_%E2%80%98G-BAIS%E2%80%99_%2845850483461%29.jpg,File:Cessna F.177RG Cardinal RG ‘G-BAIS’ (45850483461).jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Cessna_F.177RG_Cardinal_RG_%E2%80%98G-BAIS%E2%80%99_%2845850483461%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Cessna_F.177RG_Cardinal_RG_%E2%80%98G-BAIS%E2%80%99_%2845850483461%29.jpg/960px-Cessna_F.177RG_Cardinal_RG_%E2%80%98G-BAIS%E2%80%99_%2845850483461%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Alan Wilson from Stilton, Peterborough, Cambs, UK",Cessna F.177RG Cardinal RG ‘G-BAIS’,3662,2441,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Cessna_F.177RG_Cardinal_RG_%E2%80%98G-BAIS%E2%80%99_%2845850483461%29.jpg/960px-Cessna_F.177RG_Cardinal_RG_%E2%80%98G-BAIS%E2%80%99_%2845850483461%29.jpg,7c6ade9df0d33586d719342a2f781a0195c4a2f23fae08feea97bc094cd67ec9,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C77R,Cessna,"CESSNA, 177RG Cardinal RG REIMS, F177RG Cardinal RG","CESSNA 177RG Cardinal RG REIMS, F177RG Cardinal RG aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:G-AYPG_%2853611058288%29.jpg,File:G-AYPG (53611058288).jpg,https://upload.wikimedia.org/wikipedia/commons/0/09/G-AYPG_%2853611058288%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/G-AYPG_%2853611058288%29.jpg/960px-G-AYPG_%2853611058288%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Alec Wilson from Hampton-in-Arden, United Kingdom",G-AYPG,2511,1087,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/G-AYPG_%2853611058288%29.jpg/960px-G-AYPG_%2853611058288%29.jpg,b53ef44e55ebe9f2b617eff168852bb1c04825142146408c7e60ca8d5cce6c41,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C77R,Cessna,"CESSNA, 177RG Cardinal RG REIMS, F177RG Cardinal RG","CESSNA 177RG Cardinal RG REIMS, F177RG Cardinal RG aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Reims_F177RG_Cardinal_RG_AN0436810.jpg,File:Reims F177RG Cardinal RG AN0436810.jpg,https://upload.wikimedia.org/wikipedia/commons/0/04/Reims_F177RG_Cardinal_RG_AN0436810.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Reims_F177RG_Cardinal_RG_AN0436810.jpg/960px-Reims_F177RG_Cardinal_RG_AN0436810.jpg,GFDL,http://www.gnu.org/copyleft/fdl.html,Alan D R Brown,Gallery page http://www.airliners.net/photo/Reims-F177RG-Cardinal/0436810/L Photo http://cdn-www.airliners.net/aviation-photos/photos/0/1/8/0436810.jpg,1028,721,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Reims_F177RG_Cardinal_RG_AN0436810.jpg/960px-Reims_F177RG_Cardinal_RG_AN0436810.jpg,ac0ebab8bea3682e82eb43cb2e35fd6973f0d8907156f60526ba6ea9f0828cc0,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C82S,Cessna,"REIMS, FR182 Skylane RG","""FR182 Skylane RG"" REIMS aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Reims_FR182_Skylane_RG_AN2273022.jpg,File:Reims FR182 Skylane RG AN2273022.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c9/Reims_FR182_Skylane_RG_AN2273022.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Reims_FR182_Skylane_RG_AN2273022.jpg/960px-Reims_FR182_Skylane_RG_AN2273022.jpg,GFDL 1.2,http://www.gnu.org/licenses/old-licenses/fdl-1.2.html,Alan Lebeda,Gallery page http://www.airliners.net/photo/Untitled-%28F-Air%29/Reims-FR182-Skylane/2273022/L Photo http://cdn-www.airliners.net/aviation-photos/photos/2/2/0/2273022.jpg,1200,827,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Reims_FR182_Skylane_RG_AN2273022.jpg/960px-Reims_FR182_Skylane_RG_AN2273022.jpg,74a4602f839aea39801d602d0e8e6a6d22f267e64a560f28c86e16787bc34b4f,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C82S,Cessna,"REIMS, FR182 Skylane RG","""FR182 Skylane RG"" REIMS aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Reims_FR182_Skylane_RG_II_AN1193961.jpg,File:Reims FR182 Skylane RG II AN1193961.jpg,https://upload.wikimedia.org/wikipedia/commons/b/be/Reims_FR182_Skylane_RG_II_AN1193961.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Reims_FR182_Skylane_RG_II_AN1193961.jpg/960px-Reims_FR182_Skylane_RG_II_AN1193961.jpg,GFDL 1.2,http://www.gnu.org/licenses/old-licenses/fdl-1.2.html,Renato Spilimbergo Carvalho,Gallery page http://www.airliners.net/photo/Reims-FR182-Skylane/1193961/L Photo http://cdn-www.airliners.net/aviation-photos/photos/1/6/9/1193961.jpg,1070,734,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Reims_FR182_Skylane_RG_II_AN1193961.jpg/960px-Reims_FR182_Skylane_RG_II_AN1193961.jpg,014423ac2df7c2d1a2cac3a523abbf5453df83df62e77bb6cb8e0f053b61103b,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C140,Cessna,"CESSNA, 140 ; AJI, Turbo Star 414","""C140"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:%22Just_Arrived%22-_photograph_of_an_aircraft_just_after_it_had_landed._The_number_on_the_side_of_the_aircraft_is_C140._%287980797270%29.jpg,"File:""Just Arrived""- photograph of an aircraft just after it had landed. The number on the side of the aircraft is C140. (7980797270).jpg",https://upload.wikimedia.org/wikipedia/commons/0/0d/%22Just_Arrived%22-_photograph_of_an_aircraft_just_after_it_had_landed._The_number_on_the_side_of_the_aircraft_is_C140._%287980797270%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/%22Just_Arrived%22-_photograph_of_an_aircraft_just_after_it_had_landed._The_number_on_the_side_of_the_aircraft_is_C140._%287980797270%29.jpg/960px-%22Just_Arrived%22-_photograph_of_an_aircraft_just_after_it_had_landed._The_number_on_the_side_of_the_aircraft_is_C140._%287980797270%29.jpg,No restrictions,https://www.flickr.com/commons/usage/,Deseronto Archives,https://www.flickr.com/photos/deserontoarchives/7980797270/,2094,1486,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/%22Just_Arrived%22-_photograph_of_an_aircraft_just_after_it_had_landed._The_number_on_the_side_of_the_aircraft_is_C140._%287980797270%29.jpg/960px-%22Just_Arrived%22-_photograph_of_an_aircraft_just_after_it_had_landed._The_number_on_the_side_of_the_aircraft_is_C140._%287980797270%29.jpg,9bb0db547ce6dcf1499ae784a396f0b57e6e83d64d88f91616ebc4045867d5e6,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C140,Cessna,"CESSNA, 140 ; AJI, Turbo Star 414","""C140"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AMPA_2011_bis.jpg,File:AMPA 2011 bis.jpg,https://upload.wikimedia.org/wikipedia/commons/b/be/AMPA_2011_bis.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/AMPA_2011_bis.jpg/960px-AMPA_2011_bis.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Joe Rimensberger,Own work,1063,708,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/AMPA_2011_bis.jpg/960px-AMPA_2011_bis.jpg,4d062293d7bd1b85433a5f3d45210a7d8230c9d82d4c4187921d5eccbc5343dd,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C140,Cessna,"CESSNA, 140 ; AJI, Turbo Star 414","""C140"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_C140_in_2025_Venango_Regional_Airport_wings_and_wheels.jpg,File:A C140 in 2025 Venango Regional Airport wings and wheels.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/A_C140_in_2025_Venango_Regional_Airport_wings_and_wheels.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/A_C140_in_2025_Venango_Regional_Airport_wings_and_wheels.jpg/960px-A_C140_in_2025_Venango_Regional_Airport_wings_and_wheels.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Designism,Own work,4032,3024,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/A_C140_in_2025_Venango_Regional_Airport_wings_and_wheels.jpg/960px-A_C140_in_2025_Venango_Regional_Airport_wings_and_wheels.jpg,c0cbb65642b7dbbfa568aebbc597a5e61853eeb2e699b8742303a9e5af933c72,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C150,Cessna,"AVIONES COLOMBIA, 150 CESSNA, 150 CESSNA, 150 Commuter CESSNA, A150 Aerobat CESSNA, T-51","""C150"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:1993_05_22_EDTF_mit_C150_D_ECTO_und_GA_CH53.jpg,File:1993 05 22 EDTF mit C150 D ECTO und GA CH53.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f9/1993_05_22_EDTF_mit_C150_D_ECTO_und_GA_CH53.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/1993_05_22_EDTF_mit_C150_D_ECTO_und_GA_CH53.jpg/960px-1993_05_22_EDTF_mit_C150_D_ECTO_und_GA_CH53.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Peter Nath,Own work,4592,3046,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/1993_05_22_EDTF_mit_C150_D_ECTO_und_GA_CH53.jpg/960px-1993_05_22_EDTF_mit_C150_D_ECTO_und_GA_CH53.jpg,a3c8ca695f2ddc3426f3c2a8865d4c593d52a7cdba91cc4ea59809acff1a70d6,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C150,Cessna,"AVIONES COLOMBIA, 150 CESSNA, 150 CESSNA, 150 Commuter CESSNA, A150 Aerobat CESSNA, T-51","""C150"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:920300_EDTF_D_ECGP_D_ECTO_C150_auf_Harters_Hof.jpg,File:920300 EDTF D ECGP D ECTO C150 auf Harters Hof.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2f/920300_EDTF_D_ECGP_D_ECTO_C150_auf_Harters_Hof.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/920300_EDTF_D_ECGP_D_ECTO_C150_auf_Harters_Hof.jpg/960px-920300_EDTF_D_ECGP_D_ECTO_C150_auf_Harters_Hof.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Peter Nath,Own work,2746,1943,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/920300_EDTF_D_ECGP_D_ECTO_C150_auf_Harters_Hof.jpg/960px-920300_EDTF_D_ECGP_D_ECTO_C150_auf_Harters_Hof.jpg,228e0fee9dccf942698c2f0d4ad6703272e748ca431b14eca13a72c49fe54cf6,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C152,Cessna,"AVIONES COLOMBIA, 152 CESSNA, 152","""C152"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_01.jpg,"File:2024 in Airfield EPGL in Gliwice, 2024.04.11 01.jpg",https://upload.wikimedia.org/wikipedia/commons/0/03/2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_01.jpg/960px-2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_01.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Wlodek k1,Own work,4624,3472,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_01.jpg/960px-2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_01.jpg,f8d72c4f1f4f0370a004ad65c20233527eeabb6f57d6797854a2b1f0cac0a6be,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C152,Cessna,"AVIONES COLOMBIA, 152 CESSNA, 152","""C152"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_02.jpg,"File:2024 in Airfield EPGL in Gliwice, 2024.04.11 02.jpg",https://upload.wikimedia.org/wikipedia/commons/2/23/2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_02.jpg/960px-2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_02.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Wlodek k1,Own work,4624,3472,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_02.jpg/960px-2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_02.jpg,692f1c6f5bed2a8d1a7819a96f498f58598b078c3400cdd7b5287d793d533b2d,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C152,Cessna,"AVIONES COLOMBIA, 152 CESSNA, 152","""C152"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_03.jpg,"File:2024 in Airfield EPGL in Gliwice, 2024.04.11 03.jpg",https://upload.wikimedia.org/wikipedia/commons/8/88/2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_03.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_03.jpg/960px-2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_03.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Wlodek k1,Own work,4624,3472,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_03.jpg/960px-2024_in_Airfield_EPGL_in_Gliwice%2C_2024.04.11_03.jpg,7c475792d800c98b952e3455ff40004ff1835f01d6fefad1cbea1cf6751191b2,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C162,Cessna,"CESSNA, 162 Skycatcher ; SHENYANG, 162 Skycatcher","""162 Skycatcher"" CESSNA aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cessna_162_Riddle.jpg,File:Cessna 162 Riddle.jpg,https://upload.wikimedia.org/wikipedia/commons/9/90/Cessna_162_Riddle.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Cessna_162_Riddle.jpg/960px-Cessna_162_Riddle.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,FlugKerl2,Own work,1024,600,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Cessna_162_Riddle.jpg/960px-Cessna_162_Riddle.jpg,de634366a6b2fc65573b5ec3b67783c0e26cefe94ffaa12fdcc529c2006cb3cf,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C162,Cessna,"CESSNA, 162 Skycatcher ; SHENYANG, 162 Skycatcher","""162 Skycatcher"" CESSNA aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cessna_162_Skycatcher_%28N6072G%2C_cn_16200289%29_%2811-18-2024%29.jpg,"File:Cessna 162 Skycatcher (N6072G, cn 16200289) (11-18-2024).jpg",https://upload.wikimedia.org/wikipedia/commons/2/20/Cessna_162_Skycatcher_%28N6072G%2C_cn_16200289%29_%2811-18-2024%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Cessna_162_Skycatcher_%28N6072G%2C_cn_16200289%29_%2811-18-2024%29.jpg/960px-Cessna_162_Skycatcher_%28N6072G%2C_cn_16200289%29_%2811-18-2024%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ZLEA,Own work,6000,4000,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Cessna_162_Skycatcher_%28N6072G%2C_cn_16200289%29_%2811-18-2024%29.jpg/960px-Cessna_162_Skycatcher_%28N6072G%2C_cn_16200289%29_%2811-18-2024%29.jpg,9bbe94867376b06bfe0de78fea8190c1c4afb5c340b797780eab1df88a5b379c,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C175,Cessna,"CESSNA, 175 ; CESSNA, 175 Skylark","""175"" CESSNA aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2022-02-10_USEP_Cessna_001.jpg,File:2022-02-10 USEP Cessna 001.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3a/2022-02-10_USEP_Cessna_001.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/2022-02-10_USEP_Cessna_001.jpg/960px-2022-02-10_USEP_Cessna_001.jpg,Public domain,,U.S. Embassy in the Philippines,https://ph.usembassy.gov/united-states-turns-over-four-cessna-planes-to-philippine-navy/,2002,1246,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/2022-02-10_USEP_Cessna_001.jpg/960px-2022-02-10_USEP_Cessna_001.jpg,2ca0b1d4f3ae80394068028280dd2fa219896f83e19d732bc03df958c0964805,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C175,Cessna,"CESSNA, 175 ; CESSNA, 175 Skylark","""175"" CESSNA aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2022-02-10_USEP_Cessna_002.jpg,File:2022-02-10 USEP Cessna 002.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bb/2022-02-10_USEP_Cessna_002.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/2022-02-10_USEP_Cessna_002.jpg/960px-2022-02-10_USEP_Cessna_002.jpg,Public domain,,U.S. Embassy in the Philippines,https://ph.usembassy.gov/united-states-turns-over-four-cessna-planes-to-philippine-navy/,2048,1224,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/2022-02-10_USEP_Cessna_002.jpg/960px-2022-02-10_USEP_Cessna_002.jpg,c04be343c49d6e1b78a497d54e3c47833a4b3c1195a76c07496c127c587c51a3,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C177,Cessna,"CESSNA, 177 ; CESSNA, 177 Cardinal","""C177"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:G-FNEY_C177_CVT_09-08-12_%2847365849562%29.jpg,File:G-FNEY C177 CVT 09-08-12 (47365849562).jpg,https://upload.wikimedia.org/wikipedia/commons/1/16/G-FNEY_C177_CVT_09-08-12_%2847365849562%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/G-FNEY_C177_CVT_09-08-12_%2847365849562%29.jpg/960px-G-FNEY_C177_CVT_09-08-12_%2847365849562%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Rob Hodgkins,G-FNEY C177 CVT 09-08-12,1978,1238,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/G-FNEY_C177_CVT_09-08-12_%2847365849562%29.jpg/960px-G-FNEY_C177_CVT_09-08-12_%2847365849562%29.jpg,f5f65d846f92cadfd97946902d3fd5c992a3f32114a23e82bb7b4c6f11b10b6b,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C177,Cessna,"CESSNA, 177 ; CESSNA, 177 Cardinal","""C177"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Vista_de_las_costas_de_Mexicalli_desde_un_avi%C3%B3n%2C_M%C3%A9xico.jpg,"File:Vista de las costas de Mexicalli desde un avión, México.jpg",https://upload.wikimedia.org/wikipedia/commons/2/27/Vista_de_las_costas_de_Mexicalli_desde_un_avi%C3%B3n%2C_M%C3%A9xico.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Vista_de_las_costas_de_Mexicalli_desde_un_avi%C3%B3n%2C_M%C3%A9xico.jpg/960px-Vista_de_las_costas_de_Mexicalli_desde_un_avi%C3%B3n%2C_M%C3%A9xico.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Christopher Javier Cuenca García,Own work,3464,4618,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Vista_de_las_costas_de_Mexicalli_desde_un_avi%C3%B3n%2C_M%C3%A9xico.jpg/960px-Vista_de_las_costas_de_Mexicalli_desde_un_avi%C3%B3n%2C_M%C3%A9xico.jpg,22dc127ad9a42d1ec3fe8bcdb9d3e9e27364ea73fd91ba1cfe8019c978cc74e0,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C177,Cessna,"CESSNA, 177 ; CESSNA, 177 Cardinal","""177"" CESSNA aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:1968_Cessna_177_N29668_C-N-_17701017_%284456608974%29.jpg,File:1968 Cessna 177 N29668 C-N- 17701017 (4456608974).jpg,https://upload.wikimedia.org/wikipedia/commons/4/47/1968_Cessna_177_N29668_C-N-_17701017_%284456608974%29.jpg,https://upload.wikimedia.org/wikipedia/commons/4/47/1968_Cessna_177_N29668_C-N-_17701017_%284456608974%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Tomás Del Coro from Las Vegas, Nevada, USA",1968 Cessna 177 N29668 C/N: 17701017,885,586,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/4/47/1968_Cessna_177_N29668_C-N-_17701017_%284456608974%29.jpg,842ea8dfae289a3f754a017f66a0ec971a4db649d2bf1e29f08672f3c1e5ee4a,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C180,Cessna,"CESSNA, 180 ; CESSNA, 180 Skywagon 180 ; CESSNA, U-17C","""C180"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cessna_180_VH-VGW_74_Sunbury_St_Geebung_IMGP4486.jpg,File:Cessna 180 VH-VGW 74 Sunbury St Geebung IMGP4486.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d5/Cessna_180_VH-VGW_74_Sunbury_St_Geebung_IMGP4486.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Cessna_180_VH-VGW_74_Sunbury_St_Geebung_IMGP4486.jpg/960px-Cessna_180_VH-VGW_74_Sunbury_St_Geebung_IMGP4486.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,John Robert McPherson,Own work,1949,1949,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Cessna_180_VH-VGW_74_Sunbury_St_Geebung_IMGP4486.jpg/960px-Cessna_180_VH-VGW_74_Sunbury_St_Geebung_IMGP4486.jpg,290817dc1be8880843b77f7ffbe5fbe6e60552e6cfe8fdb96a880b4b9cf6c1b1,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
